DATE,Year,Season,LAT,LONG,SITE,OBSERVER,BUDDY,SEASON,TEMP,DEPTH,TRANSECT,QUADRAT,PUR DEN,RED DEN,STATE,RELIEF,Notes,Focal Site,Depth Zone,Proportion Large,Proportion Small,Proportion Medium,Size Class,Density
180716,2018,Summer,36.63398167,-121.921197,REF_022,Smith,Juliussen,Summer,13,7.8,7,2,13,1,BAR,1,,YES,mid,0.53125,0.03125,0.4375,Small,0.40625
180716,2018,Summer,36.63398167,-121.921197,REF_022,Smith,Juliussen,Summer,13,7.8,7,2,13,1,BAR,1,,YES,mid,0.53125,0.03125,0.4375,Medium,5.6875
180716,2018,Summer,36.63398167,-121.921197,REF_022,Smith,Juliussen,Summer,13,7.8,7,2,13,1,BAR,1,,YES,mid,0.53125,0.03125,0.4375,Large,6.90625
180716,2018,Summer,36.63398167,-121.921197,REF_022,Smith,Juliussen,Summer,13,7.8,8,1,40,5,BAR,1,,YES,mid,0.53125,0.03125,0.4375,Small,1.25
180716,2018,Summer,36.63398167,-121.921197,REF_022,Smith,Juliussen,Summer,13,7.8,8,1,40,5,BAR,1,,YES,mid,0.53125,0.03125,0.4375,Medium,17.5
180716,2018,Summer,36.63398167,-121.921197,REF_022,Smith,Juliussen,Summer,13,7.8,8,1,40,5,BAR,1,,YES,mid,0.53125,0.03125,0.4375,Large,21.25
180716,2018,Summer,36.63398167,-121.921197,REF_022,Smith,Juliussen,Summer,13,7.8,8,2,20,2,BAR,1,,YES,mid,0.53125,0.03125,0.4375,Small,0.625
180716,2018,Summer,36.63398167,-121.921197,REF_022,Smith,Juliussen,Summer,13,7.8,8,2,20,2,BAR,1,,YES,mid,0.53125,0.03125,0.4375,Medium,8.75
180716,2018,Summer,36.63398167,-121.921197,REF_022,Smith,Juliussen,Summer,13,7.8,8,2,20,2,BAR,1,,YES,mid,0.53125,0.03125,0.4375,Large,10.625
180718,2018,Summer,36.63878914,-121.9246315,REF_099,Smith,Juliussen,Summer,12,10.9,1,1,8,3,BAR,1,,YES,mid,0.28125,0.1875,0.53125,Small,1.5
180718,2018,Summer,36.63878914,-121.9246315,REF_099,Smith,Juliussen,Summer,12,10.9,1,1,8,3,BAR,1,,YES,mid,0.28125,0.1875,0.53125,Medium,4.25
180718,2018,Summer,36.63878914,-121.9246315,REF_099,Smith,Juliussen,Summer,12,10.9,1,1,8,3,BAR,1,,YES,mid,0.28125,0.1875,0.53125,Large,2.25
180718,2018,Summer,36.63878914,-121.9246315,REF_099,Smith,Juliussen,Summer,12,10.9,1,2,20,2,BAR,1,,YES,mid,0.28125,0.1875,0.53125,Small,3.75
180718,2018,Summer,36.63878914,-121.9246315,REF_099,Smith,Juliussen,Summer,12,10.9,1,2,20,2,BAR,1,,YES,mid,0.28125,0.1875,0.53125,Medium,10.625
180718,2018,Summer,36.63878914,-121.9246315,REF_099,Smith,Juliussen,Summer,12,10.9,1,2,20,2,BAR,1,,YES,mid,0.28125,0.1875,0.53125,Large,5.625
180718,2018,Summer,36.63878914,-121.9246315,REF_099,Smith,Juliussen,Summer,12,10.9,2,1,14,5,BAR,2,,YES,mid,0.28125,0.1875,0.53125,Small,2.625
180718,2018,Summer,36.63878914,-121.9246315,REF_099,Smith,Juliussen,Summer,12,10.9,2,1,14,5,BAR,2,,YES,mid,0.28125,0.1875,0.53125,Medium,7.4375
180718,2018,Summer,36.63878914,-121.9246315,REF_099,Smith,Juliussen,Summer,12,10.9,2,1,14,5,BAR,2,,YES,mid,0.28125,0.1875,0.53125,Large,3.9375
180718,2018,Summer,36.63878914,-121.9246315,REF_099,Smith,Juliussen,Summer,12,10.9,2,2,27,2,BAR,1,,YES,mid,0.28125,0.1875,0.53125,Small,5.0625
180718,2018,Summer,36.63878914,-121.9246315,REF_099,Smith,Juliussen,Summer,12,10.9,2,2,27,2,BAR,1,,YES,mid,0.28125,0.1875,0.53125,Medium,14.34375
180718,2018,Summer,36.63878914,-121.9246315,REF_099,Smith,Juliussen,Summer,12,10.9,2,2,27,2,BAR,1,,YES,mid,0.28125,0.1875,0.53125,Large,7.59375
180718,2018,Summer,36.63878914,-121.9246315,REF_099,Smith,Juliussen,Summer,12,10.9,3,1,13,5,BAR,2,,YES,mid,0.28125,0.1875,0.53125,Small,2.4375
180718,2018,Summer,36.63878914,-121.9246315,REF_099,Smith,Juliussen,Summer,12,10.9,3,1,13,5,BAR,2,,YES,mid,0.28125,0.1875,0.53125,Medium,6.90625
180718,2018,Summer,36.63878914,-121.9246315,REF_099,Smith,Juliussen,Summer,12,10.9,3,1,13,5,BAR,2,,YES,mid,0.28125,0.1875,0.53125,Large,3.65625
180718,2018,Summer,36.63878914,-121.9246315,REF_099,Smith,Juliussen,Summer,12,10.9,3,2,6,4,BAR,1,,YES,mid,0.28125,0.1875,0.53125,Small,1.125
180718,2018,Summer,36.63878914,-121.9246315,REF_099,Smith,Juliussen,Summer,12,10.9,3,2,6,4,BAR,1,,YES,mid,0.28125,0.1875,0.53125,Medium,3.1875
180718,2018,Summer,36.63878914,-121.9246315,REF_099,Smith,Juliussen,Summer,12,10.9,3,2,6,4,BAR,1,,YES,mid,0.28125,0.1875,0.53125,Large,1.6875
180718,2018,Summer,36.63878914,-121.9246315,REF_099,Smith,Juliussen,Summer,12,10.9,4,1,18,5,BAR,2,,YES,mid,0.28125,0.1875,0.53125,Small,3.375
180718,2018,Summer,36.63878914,-121.9246315,REF_099,Smith,Juliussen,Summer,12,10.9,4,1,18,5,BAR,2,,YES,mid,0.28125,0.1875,0.53125,Medium,9.5625
180718,2018,Summer,36.63878914,-121.9246315,REF_099,Smith,Juliussen,Summer,12,10.9,4,1,18,5,BAR,2,,YES,mid,0.28125,0.1875,0.53125,Large,5.0625
180718,2018,Summer,36.63878914,-121.9246315,REF_099,Smith,Juliussen,Summer,12,10.9,4,2,17,0,BAR,3,,YES,mid,0.28125,0.1875,0.53125,Small,3.1875
180718,2018,Summer,36.63878914,-121.9246315,REF_099,Smith,Juliussen,Summer,12,10.9,4,2,17,0,BAR,3,,YES,mid,0.28125,0.1875,0.53125,Medium,9.03125
180718,2018,Summer,36.63878914,-121.9246315,REF_099,Smith,Juliussen,Summer,12,10.9,4,2,17,0,BAR,3,,YES,mid,0.28125,0.1875,0.53125,Large,4.78125
180718,2018,Summer,36.63878914,-121.9246315,REF_099,Smith,Juliussen,Summer,12,10.9,5,1,13,6,BAR,2,,YES,mid,0.28125,0.1875,0.53125,Small,2.4375
180718,2018,Summer,36.63878914,-121.9246315,REF_099,Smith,Juliussen,Summer,12,10.9,5,1,13,6,BAR,2,,YES,mid,0.28125,0.1875,0.53125,Medium,6.90625
180718,2018,Summer,36.63878914,-121.9246315,REF_099,Smith,Juliussen,Summer,12,10.9,5,1,13,6,BAR,2,,YES,mid,0.28125,0.1875,0.53125,Large,3.65625
180718,2018,Summer,36.63878914,-121.9246315,REF_099,Smith,Juliussen,Summer,12,10.9,5,2,10,11,BAR,2,,YES,mid,0.28125,0.1875,0.53125,Small,1.875
180718,2018,Summer,36.63878914,-121.9246315,REF_099,Smith,Juliussen,Summer,12,10.9,5,2,10,11,BAR,2,,YES,mid,0.28125,0.1875,0.53125,Medium,5.3125
180718,2018,Summer,36.63878914,-121.9246315,REF_099,Smith,Juliussen,Summer,12,10.9,5,2,10,11,BAR,2,,YES,mid,0.28125,0.1875,0.53125,Large,2.8125
180718,2018,Summer,36.63878914,-121.9246315,REF_099,Smith,Juliussen,Summer,12,10.9,6,1,21,4,BAR,2,,YES,mid,0.28125,0.1875,0.53125,Small,3.9375
180718,2018,Summer,36.63878914,-121.9246315,REF_099,Smith,Juliussen,Summer,12,10.9,6,1,21,4,BAR,2,,YES,mid,0.28125,0.1875,0.53125,Medium,11.15625
180718,2018,Summer,36.63878914,-121.9246315,REF_099,Smith,Juliussen,Summer,12,10.9,6,1,21,4,BAR,2,,YES,mid,0.28125,0.1875,0.53125,Large,5.90625
180718,2018,Summer,36.63878914,-121.9246315,REF_099,Smith,Juliussen,Summer,12,10.9,6,2,25,3,BAR,1,,YES,mid,0.28125,0.1875,0.53125,Small,4.6875
180718,2018,Summer,36.63878914,-121.9246315,REF_099,Smith,Juliussen,Summer,12,10.9,6,2,25,3,BAR,1,,YES,mid,0.28125,0.1875,0.53125,Medium,13.28125
180718,2018,Summer,36.63878914,-121.9246315,REF_099,Smith,Juliussen,Summer,12,10.9,6,2,25,3,BAR,1,,YES,mid,0.28125,0.1875,0.53125,Large,7.03125
180718,2018,Summer,36.63878914,-121.9246315,REF_099,Smith,Juliussen,Summer,12,10.9,7,1,19,2,BAR,1,,YES,mid,0.28125,0.1875,0.53125,Small,3.5625
180718,2018,Summer,36.63878914,-121.9246315,REF_099,Smith,Juliussen,Summer,12,10.9,7,1,19,2,BAR,1,,YES,mid,0.28125,0.1875,0.53125,Medium,10.09375
180718,2018,Summer,36.63878914,-121.9246315,REF_099,Smith,Juliussen,Summer,12,10.9,7,1,19,2,BAR,1,,YES,mid,0.28125,0.1875,0.53125,Large,5.34375
180718,2018,Summer,36.63878914,-121.9246315,REF_099,Smith,Juliussen,Summer,12,10.9,7,2,18,4,BAR,1,,YES,mid,0.28125,0.1875,0.53125,Small,3.375
180718,2018,Summer,36.63878914,-121.9246315,REF_099,Smith,Juliussen,Summer,12,10.9,7,2,18,4,BAR,1,,YES,mid,0.28125,0.1875,0.53125,Medium,9.5625
180718,2018,Summer,36.63878914,-121.9246315,REF_099,Smith,Juliussen,Summer,12,10.9,7,2,18,4,BAR,1,,YES,mid,0.28125,0.1875,0.53125,Large,5.0625
180718,2018,Summer,36.63878914,-121.9246315,REF_099,Smith,Juliussen,Summer,12,10.9,8,1,33,3,BAR,1,,YES,mid,0.28125,0.1875,0.53125,Small,6.1875
180718,2018,Summer,36.63878914,-121.9246315,REF_099,Smith,Juliussen,Summer,12,10.9,8,1,33,3,BAR,1,,YES,mid,0.28125,0.1875,0.53125,Medium,17.53125
180718,2018,Summer,36.63878914,-121.9246315,REF_099,Smith,Juliussen,Summer,12,10.9,8,1,33,3,BAR,1,,YES,mid,0.28125,0.1875,0.53125,Large,9.28125
180718,2018,Summer,36.63878914,-121.9246315,REF_099,Smith,Juliussen,Summer,12,10.9,8,2,26,6,BAR,2,,YES,mid,0.28125,0.1875,0.53125,Small,4.875
180718,2018,Summer,36.63878914,-121.9246315,REF_099,Smith,Juliussen,Summer,12,10.9,8,2,26,6,BAR,2,,YES,mid,0.28125,0.1875,0.53125,Medium,13.8125
180718,2018,Summer,36.63878914,-121.9246315,REF_099,Smith,Juliussen,Summer,12,10.9,8,2,26,6,BAR,2,,YES,mid,0.28125,0.1875,0.53125,Large,7.3125
180719,2018,Summer,36.63847655,-121.9250395,REF_008,Smith,de Jong,Summer,11,10.6,1,1,14,2,BAR,2,,YES,mid,0.28125,0.21875,0.5,Small,3.0625
180719,2018,Summer,36.63847655,-121.9250395,REF_008,Smith,de Jong,Summer,11,10.6,1,1,14,2,BAR,2,,YES,mid,0.28125,0.21875,0.5,Medium,7
180719,2018,Summer,36.63847655,-121.9250395,REF_008,Smith,de Jong,Summer,11,10.6,1,1,14,2,BAR,2,,YES,mid,0.28125,0.21875,0.5,Large,3.9375
180719,2018,Summer,36.63847655,-121.9250395,REF_008,Smith,de Jong,Summer,11,10.6,1,2,37,4,BAR,1,,YES,mid,0.28125,0.21875,0.5,Small,8.09375
180719,2018,Summer,36.63847655,-121.9250395,REF_008,Smith,de Jong,Summer,11,10.6,1,2,37,4,BAR,1,,YES,mid,0.28125,0.21875,0.5,Medium,18.5
180719,2018,Summer,36.63847655,-121.9250395,REF_008,Smith,de Jong,Summer,11,10.6,1,2,37,4,BAR,1,,YES,mid,0.28125,0.21875,0.5,Large,10.40625
180719,2018,Summer,36.63847655,-121.9250395,REF_008,Smith,de Jong,Summer,11,10.6,2,1,35,5,BAR,1,,YES,mid,0.28125,0.21875,0.5,Small,7.65625
180719,2018,Summer,36.63847655,-121.9250395,REF_008,Smith,de Jong,Summer,11,10.6,2,1,35,5,BAR,1,,YES,mid,0.28125,0.21875,0.5,Medium,17.5
180719,2018,Summer,36.63847655,-121.9250395,REF_008,Smith,de Jong,Summer,11,10.6,2,1,35,5,BAR,1,,YES,mid,0.28125,0.21875,0.5,Large,9.84375
180719,2018,Summer,36.63847655,-121.9250395,REF_008,Smith,de Jong,Summer,11,10.6,2,2,32,7,BAR,2,,YES,mid,0.28125,0.21875,0.5,Small,7
180719,2018,Summer,36.63847655,-121.9250395,REF_008,Smith,de Jong,Summer,11,10.6,2,2,32,7,BAR,2,,YES,mid,0.28125,0.21875,0.5,Medium,16
180719,2018,Summer,36.63847655,-121.9250395,REF_008,Smith,de Jong,Summer,11,10.6,2,2,32,7,BAR,2,,YES,mid,0.28125,0.21875,0.5,Large,9
180719,2018,Summer,36.63847655,-121.9250395,REF_008,Smith,de Jong,Summer,11,10.6,3,1,35,9,BAR,1,,YES,mid,0.28125,0.21875,0.5,Small,7.65625
180719,2018,Summer,36.63847655,-121.9250395,REF_008,Smith,de Jong,Summer,11,10.6,3,1,35,9,BAR,1,,YES,mid,0.28125,0.21875,0.5,Medium,17.5
180719,2018,Summer,36.63847655,-121.9250395,REF_008,Smith,de Jong,Summer,11,10.6,3,1,35,9,BAR,1,,YES,mid,0.28125,0.21875,0.5,Large,9.84375
180719,2018,Summer,36.63847655,-121.9250395,REF_008,Smith,de Jong,Summer,11,10.6,3,2,41,4,BAR,1,,YES,mid,0.28125,0.21875,0.5,Small,8.96875
180719,2018,Summer,36.63847655,-121.9250395,REF_008,Smith,de Jong,Summer,11,10.6,3,2,41,4,BAR,1,,YES,mid,0.28125,0.21875,0.5,Medium,20.5
180719,2018,Summer,36.63847655,-121.9250395,REF_008,Smith,de Jong,Summer,11,10.6,3,2,41,4,BAR,1,,YES,mid,0.28125,0.21875,0.5,Large,11.53125
180719,2018,Summer,36.63847655,-121.9250395,REF_008,Smith,de Jong,Summer,11,10.6,4,1,30,4,BAR,2,,YES,mid,0.28125,0.21875,0.5,Small,6.5625
180719,2018,Summer,36.63847655,-121.9250395,REF_008,Smith,de Jong,Summer,11,10.6,4,1,30,4,BAR,2,,YES,mid,0.28125,0.21875,0.5,Medium,15
180719,2018,Summer,36.63847655,-121.9250395,REF_008,Smith,de Jong,Summer,11,10.6,4,1,30,4,BAR,2,,YES,mid,0.28125,0.21875,0.5,Large,8.4375
180719,2018,Summer,36.63847655,-121.9250395,REF_008,Smith,de Jong,Summer,11,10.6,4,2,29,0,BAR,1,,YES,mid,0.28125,0.21875,0.5,Small,6.34375
180719,2018,Summer,36.63847655,-121.9250395,REF_008,Smith,de Jong,Summer,11,10.6,4,2,29,0,BAR,1,,YES,mid,0.28125,0.21875,0.5,Medium,14.5
180719,2018,Summer,36.63847655,-121.9250395,REF_008,Smith,de Jong,Summer,11,10.6,4,2,29,0,BAR,1,,YES,mid,0.28125,0.21875,0.5,Large,8.15625
180719,2018,Summer,36.63847655,-121.9250395,REF_008,Smith,de Jong,Summer,11,10.6,5,1,19,2,BAR,2,,YES,mid,0.28125,0.21875,0.5,Small,4.15625
180719,2018,Summer,36.63847655,-121.9250395,REF_008,Smith,de Jong,Summer,11,10.6,5,1,19,2,BAR,2,,YES,mid,0.28125,0.21875,0.5,Medium,9.5
180719,2018,Summer,36.63847655,-121.9250395,REF_008,Smith,de Jong,Summer,11,10.6,5,1,19,2,BAR,2,,YES,mid,0.28125,0.21875,0.5,Large,5.34375
180719,2018,Summer,36.63847655,-121.9250395,REF_008,Smith,de Jong,Summer,11,10.6,5,2,32,5,BAR,1,,YES,mid,0.28125,0.21875,0.5,Small,7
180719,2018,Summer,36.63847655,-121.9250395,REF_008,Smith,de Jong,Summer,11,10.6,5,2,32,5,BAR,1,,YES,mid,0.28125,0.21875,0.5,Medium,16
180719,2018,Summer,36.63847655,-121.9250395,REF_008,Smith,de Jong,Summer,11,10.6,5,2,32,5,BAR,1,,YES,mid,0.28125,0.21875,0.5,Large,9
180719,2018,Summer,36.63847655,-121.9250395,REF_008,Smith,de Jong,Summer,11,10.6,6,1,17,5,BAR,1,,YES,mid,0.28125,0.21875,0.5,Small,3.71875
180719,2018,Summer,36.63847655,-121.9250395,REF_008,Smith,de Jong,Summer,11,10.6,6,1,17,5,BAR,1,,YES,mid,0.28125,0.21875,0.5,Medium,8.5
180719,2018,Summer,36.63847655,-121.9250395,REF_008,Smith,de Jong,Summer,11,10.6,6,1,17,5,BAR,1,,YES,mid,0.28125,0.21875,0.5,Large,4.78125
180719,2018,Summer,36.63847655,-121.9250395,REF_008,Smith,de Jong,Summer,11,10.6,6,2,35,5,BAR,1,,YES,mid,0.28125,0.21875,0.5,Small,7.65625
180719,2018,Summer,36.63847655,-121.9250395,REF_008,Smith,de Jong,Summer,11,10.6,6,2,35,5,BAR,1,,YES,mid,0.28125,0.21875,0.5,Medium,17.5
180719,2018,Summer,36.63847655,-121.9250395,REF_008,Smith,de Jong,Summer,11,10.6,6,2,35,5,BAR,1,,YES,mid,0.28125,0.21875,0.5,Large,9.84375
180719,2018,Summer,36.63847655,-121.9250395,REF_008,Smith,de Jong,Summer,11,10.6,7,1,26,3,BAR,1,,YES,mid,0.28125,0.21875,0.5,Small,5.6875
180719,2018,Summer,36.63847655,-121.9250395,REF_008,Smith,de Jong,Summer,11,10.6,7,1,26,3,BAR,1,,YES,mid,0.28125,0.21875,0.5,Medium,13
180719,2018,Summer,36.63847655,-121.9250395,REF_008,Smith,de Jong,Summer,11,10.6,7,1,26,3,BAR,1,,YES,mid,0.28125,0.21875,0.5,Large,7.3125
180719,2018,Summer,36.63847655,-121.9250395,REF_008,Smith,de Jong,Summer,11,10.6,7,2,27,4,BAR,1,,YES,mid,0.28125,0.21875,0.5,Small,5.90625
180719,2018,Summer,36.63847655,-121.9250395,REF_008,Smith,de Jong,Summer,11,10.6,7,2,27,4,BAR,1,,YES,mid,0.28125,0.21875,0.5,Medium,13.5
180719,2018,Summer,36.63847655,-121.9250395,REF_008,Smith,de Jong,Summer,11,10.6,7,2,27,4,BAR,1,,YES,mid,0.28125,0.21875,0.5,Large,7.59375
180719,2018,Summer,36.63847655,-121.9250395,REF_008,Smith,de Jong,Summer,11,10.6,8,1,19,3,BAR,2,,YES,mid,0.28125,0.21875,0.5,Small,4.15625
180719,2018,Summer,36.63847655,-121.9250395,REF_008,Smith,de Jong,Summer,11,10.6,8,1,19,3,BAR,2,,YES,mid,0.28125,0.21875,0.5,Medium,9.5
180719,2018,Summer,36.63847655,-121.9250395,REF_008,Smith,de Jong,Summer,11,10.6,8,1,19,3,BAR,2,,YES,mid,0.28125,0.21875,0.5,Large,5.34375
180719,2018,Summer,36.63847655,-121.9250395,REF_008,Smith,de Jong,Summer,11,10.6,8,2,14,9,BAR,1,,YES,mid,0.28125,0.21875,0.5,Small,3.0625
180719,2018,Summer,36.63847655,-121.9250395,REF_008,Smith,de Jong,Summer,11,10.6,8,2,14,9,BAR,1,,YES,mid,0.28125,0.21875,0.5,Medium,7
180719,2018,Summer,36.63847655,-121.9250395,REF_008,Smith,de Jong,Summer,11,10.6,8,2,14,9,BAR,1,,YES,mid,0.28125,0.21875,0.5,Large,3.9375
180727,2018,Summer,36.63355772,-121.9200553,REF_020,Smith,de Jong/Peters,Summer,13,5.9,1,1,4,0,FOR,1,,YES,shallow,0.875,0,0.125,Small,0
180727,2018,Summer,36.63355772,-121.9200553,REF_020,Smith,de Jong/Peters,Summer,13,5.9,1,1,4,0,FOR,1,,YES,shallow,0.875,0,0.125,Medium,0.5
180727,2018,Summer,36.63355772,-121.9200553,REF_020,Smith,de Jong/Peters,Summer,13,5.9,1,1,4,0,FOR,1,,YES,shallow,0.875,0,0.125,Large,3.5
180727,2018,Summer,36.63355772,-121.9200553,REF_020,Smith,de Jong/Peters,Summer,13,5.9,1,2,5,0,FOR,1,,YES,shallow,0.875,0,0.125,Small,0
180727,2018,Summer,36.63355772,-121.9200553,REF_020,Smith,de Jong/Peters,Summer,13,5.9,1,2,5,0,FOR,1,,YES,shallow,0.875,0,0.125,Medium,0.625
180727,2018,Summer,36.63355772,-121.9200553,REF_020,Smith,de Jong/Peters,Summer,13,5.9,1,2,5,0,FOR,1,,YES,shallow,0.875,0,0.125,Large,4.375
180727,2018,Summer,36.63355772,-121.9200553,REF_020,Smith,de Jong/Peters,Summer,13,5.9,2,1,11,0,FOR,2,,YES,shallow,0.875,0,0.125,Small,0
180727,2018,Summer,36.63355772,-121.9200553,REF_020,Smith,de Jong/Peters,Summer,13,5.9,2,1,11,0,FOR,2,,YES,shallow,0.875,0,0.125,Medium,1.375
180727,2018,Summer,36.63355772,-121.9200553,REF_020,Smith,de Jong/Peters,Summer,13,5.9,2,1,11,0,FOR,2,,YES,shallow,0.875,0,0.125,Large,9.625
180727,2018,Summer,36.63355772,-121.9200553,REF_020,Smith,de Jong/Peters,Summer,13,5.9,2,2,7,0,FOR,3,,YES,shallow,0.875,0,0.125,Small,0
180727,2018,Summer,36.63355772,-121.9200553,REF_020,Smith,de Jong/Peters,Summer,13,5.9,2,2,7,0,FOR,3,,YES,shallow,0.875,0,0.125,Medium,0.875
180727,2018,Summer,36.63355772,-121.9200553,REF_020,Smith,de Jong/Peters,Summer,13,5.9,2,2,7,0,FOR,3,,YES,shallow,0.875,0,0.125,Large,6.125
180727,2018,Summer,36.63355772,-121.9200553,REF_020,Smith,de Jong/Peters,Summer,13,5.9,3,1,0,0,FOR,2,,YES,shallow,0.875,0,0.125,Small,0
180727,2018,Summer,36.63355772,-121.9200553,REF_020,Smith,de Jong/Peters,Summer,13,5.9,3,1,0,0,FOR,2,,YES,shallow,0.875,0,0.125,Medium,0
180727,2018,Summer,36.63355772,-121.9200553,REF_020,Smith,de Jong/Peters,Summer,13,5.9,3,1,0,0,FOR,2,,YES,shallow,0.875,0,0.125,Large,0
180727,2018,Summer,36.63355772,-121.9200553,REF_020,Smith,de Jong/Peters,Summer,13,5.9,3,2,6,0,FOR,1,,YES,shallow,0.875,0,0.125,Small,0
180727,2018,Summer,36.63355772,-121.9200553,REF_020,Smith,de Jong/Peters,Summer,13,5.9,3,2,6,0,FOR,1,,YES,shallow,0.875,0,0.125,Medium,0.75
180727,2018,Summer,36.63355772,-121.9200553,REF_020,Smith,de Jong/Peters,Summer,13,5.9,3,2,6,0,FOR,1,,YES,shallow,0.875,0,0.125,Large,5.25
180727,2018,Summer,36.63355772,-121.9200553,REF_020,Smith,de Jong/Peters,Summer,13,5.9,4,1,4,0,FOR,1,,YES,shallow,0.875,0,0.125,Small,0
180727,2018,Summer,36.63355772,-121.9200553,REF_020,Smith,de Jong/Peters,Summer,13,5.9,4,1,4,0,FOR,1,,YES,shallow,0.875,0,0.125,Medium,0.5
180727,2018,Summer,36.63355772,-121.9200553,REF_020,Smith,de Jong/Peters,Summer,13,5.9,4,1,4,0,FOR,1,,YES,shallow,0.875,0,0.125,Large,3.5
180727,2018,Summer,36.63355772,-121.9200553,REF_020,Smith,de Jong/Peters,Summer,13,5.9,4,2,4,0,FOR,1,,YES,shallow,0.875,0,0.125,Small,0
180727,2018,Summer,36.63355772,-121.9200553,REF_020,Smith,de Jong/Peters,Summer,13,5.9,4,2,4,0,FOR,1,,YES,shallow,0.875,0,0.125,Medium,0.5
180727,2018,Summer,36.63355772,-121.9200553,REF_020,Smith,de Jong/Peters,Summer,13,5.9,4,2,4,0,FOR,1,,YES,shallow,0.875,0,0.125,Large,3.5
180727,2018,Summer,36.63355772,-121.9200553,REF_020,Smith,de Jong/Peters,Summer,13,5.9,5,1,6,0,FOR,1,,YES,shallow,0.875,0,0.125,Small,0
180727,2018,Summer,36.63355772,-121.9200553,REF_020,Smith,de Jong/Peters,Summer,13,5.9,5,1,6,0,FOR,1,,YES,shallow,0.875,0,0.125,Medium,0.75
180727,2018,Summer,36.63355772,-121.9200553,REF_020,Smith,de Jong/Peters,Summer,13,5.9,5,1,6,0,FOR,1,,YES,shallow,0.875,0,0.125,Large,5.25
180727,2018,Summer,36.63355772,-121.9200553,REF_020,Smith,de Jong/Peters,Summer,13,5.9,5,2,2,0,FOR,1,,YES,shallow,0.875,0,0.125,Small,0
180727,2018,Summer,36.63355772,-121.9200553,REF_020,Smith,de Jong/Peters,Summer,13,5.9,5,2,2,0,FOR,1,,YES,shallow,0.875,0,0.125,Medium,0.25
180727,2018,Summer,36.63355772,-121.9200553,REF_020,Smith,de Jong/Peters,Summer,13,5.9,5,2,2,0,FOR,1,,YES,shallow,0.875,0,0.125,Large,1.75
180727,2018,Summer,36.63355772,-121.9200553,REF_020,Smith,de Jong/Peters,Summer,13,5.9,6,1,8,0,FOR,1,,YES,shallow,0.875,0,0.125,Small,0
180727,2018,Summer,36.63355772,-121.9200553,REF_020,Smith,de Jong/Peters,Summer,13,5.9,6,1,8,0,FOR,1,,YES,shallow,0.875,0,0.125,Medium,1
180727,2018,Summer,36.63355772,-121.9200553,REF_020,Smith,de Jong/Peters,Summer,13,5.9,6,1,8,0,FOR,1,,YES,shallow,0.875,0,0.125,Large,7
180727,2018,Summer,36.63355772,-121.9200553,REF_020,Smith,de Jong/Peters,Summer,13,5.9,6,2,4,0,FOR,3,,YES,shallow,0.875,0,0.125,Small,0
180727,2018,Summer,36.63355772,-121.9200553,REF_020,Smith,de Jong/Peters,Summer,13,5.9,6,2,4,0,FOR,3,,YES,shallow,0.875,0,0.125,Medium,0.5
180727,2018,Summer,36.63355772,-121.9200553,REF_020,Smith,de Jong/Peters,Summer,13,5.9,6,2,4,0,FOR,3,,YES,shallow,0.875,0,0.125,Large,3.5
180727,2018,Summer,36.63355772,-121.9200553,REF_020,Smith,de Jong/Peters,Summer,13,5.9,7,1,0,0,FOR,1,,YES,shallow,0.875,0,0.125,Small,0
180727,2018,Summer,36.63355772,-121.9200553,REF_020,Smith,de Jong/Peters,Summer,13,5.9,7,1,0,0,FOR,1,,YES,shallow,0.875,0,0.125,Medium,0
180727,2018,Summer,36.63355772,-121.9200553,REF_020,Smith,de Jong/Peters,Summer,13,5.9,7,1,0,0,FOR,1,,YES,shallow,0.875,0,0.125,Large,0
180727,2018,Summer,36.63355772,-121.9200553,REF_020,Smith,de Jong/Peters,Summer,13,5.9,7,2,3,0,FOR,1,,YES,shallow,0.875,0,0.125,Small,0
180727,2018,Summer,36.63355772,-121.9200553,REF_020,Smith,de Jong/Peters,Summer,13,5.9,7,2,3,0,FOR,1,,YES,shallow,0.875,0,0.125,Medium,0.375
180727,2018,Summer,36.63355772,-121.9200553,REF_020,Smith,de Jong/Peters,Summer,13,5.9,7,2,3,0,FOR,1,,YES,shallow,0.875,0,0.125,Large,2.625
180727,2018,Summer,36.63355772,-121.9200553,REF_020,Smith,de Jong/Peters,Summer,13,5.9,8,1,0,0,FOR,2,,YES,shallow,0.875,0,0.125,Small,0
180727,2018,Summer,36.63355772,-121.9200553,REF_020,Smith,de Jong/Peters,Summer,13,5.9,8,1,0,0,FOR,2,,YES,shallow,0.875,0,0.125,Medium,0
180727,2018,Summer,36.63355772,-121.9200553,REF_020,Smith,de Jong/Peters,Summer,13,5.9,8,1,0,0,FOR,2,,YES,shallow,0.875,0,0.125,Large,0
180727,2018,Summer,36.63355772,-121.9200553,REF_020,Smith,de Jong/Peters,Summer,13,5.9,8,2,0,0,FOR,1,,YES,shallow,0.875,0,0.125,Small,0
180727,2018,Summer,36.63355772,-121.9200553,REF_020,Smith,de Jong/Peters,Summer,13,5.9,8,2,0,0,FOR,1,,YES,shallow,0.875,0,0.125,Medium,0
180727,2018,Summer,36.63355772,-121.9200553,REF_020,Smith,de Jong/Peters,Summer,13,5.9,8,2,0,0,FOR,1,,YES,shallow,0.875,0,0.125,Large,0
